population,median_income,poverty_pop,NAME,state,county,tract,geoid
3800.0,86064.0,868.0,Census Tract 8302.02; Cook County; Illinois,17,31,830202,17031830202
5062.0,39488.0,672.0,Census Tract 8303; Cook County; Illinois,17,31,830300,17031830300
3778.0,59036.0,768.0,Census Tract 8304; Cook County; Illinois,17,31,830400,17031830400
3948.0,59116.0,376.0,Census Tract 8305; Cook County; Illinois,17,31,830500,17031830500
4788.0,59364.0,992.0,Census Tract 8306; Cook County; Illinois,17,31,830600,17031830600
4249.0,64330.0,1037.0,Census Tract 8307; Cook County; Illinois,17,31,830700,17031830700
2415.0,75500.0,153.0,Census Tract 8308; Cook County; Illinois,17,31,830800,17031830800
2957.0,121813.0,132.0,Census Tract 8309; Cook County; Illinois,17,31,830900,17031830900
2224.0,177500.0,101.0,Census Tract 8310; Cook County; Illinois,17,31,831000,17031831000
7191.0,96318.0,835.0,Census Tract 8311; Cook County; Illinois,17,31,831100,17031831100
4710.0,55326.0,307.0,Census Tract 8312; Cook County; Illinois,17,31,831200,17031831200
1176.0,43144.0,385.0,Census Tract 8313; Cook County; Illinois,17,31,831300,17031831300
2962.0,33210.0,750.0,Census Tract 8314; Cook County; Illinois,17,31,831400,17031831400
3859.0,76914.0,440.0,Census Tract 8315; Cook County; Illinois,17,31,831500,17031831500
7221.0,63839.0,445.0,Census Tract 8316; Cook County; Illinois,17,31,831600,17031831600
2224.0,44653.0,244.0,Census Tract 8317; Cook County; Illinois,17,31,831700,17031831700
7918.0,80471.0,1066.0,Census Tract 8318; Cook County; Illinois,17,31,831800,17031831800
3074.0,125139.0,430.0,Census Tract 8319; Cook County; Illinois,17,31,831900,17031831900
1701.0,128828.0,147.0,Census Tract 8320; Cook County; Illinois,17,31,832000,17031832000
3592.0,79985.0,550.0,Census Tract 8321; Cook County; Illinois,17,31,832100,17031832100
3216.0,150682.0,203.0,Census Tract 8322; Cook County; Illinois,17,31,832200,17031832200
1938.0,119886.0,91.0,Census Tract 8323; Cook County; Illinois,17,31,832300,17031832300
3558.0,132226.0,167.0,Census Tract 8324; Cook County; Illinois,17,31,832400,17031832400
3277.0,142500.0,485.0,Census Tract 8325; Cook County; Illinois,17,31,832500,17031832500
4348.0,201563.0,131.0,Census Tract 8326; Cook County; Illinois,17,31,832600,17031832600
2092.0,75878.0,763.0,Census Tract 8329; Cook County; Illinois,17,31,832900,17031832900
4677.0,192608.0,299.0,Census Tract 8330; Cook County; Illinois,17,31,833000,17031833000
8469.0,160114.0,467.0,Census Tract 8331; Cook County; Illinois,17,31,833100,17031833100
2686.0,85096.0,788.0,Census Tract 8333; Cook County; Illinois,17,31,833300,17031833300
2696.0,39602.0,1243.0,Census Tract 8339; Cook County; Illinois,17,31,833900,17031833900
3274.0,39194.0,719.0,Census Tract 8340; Cook County; Illinois,17,31,834000,17031834000
5689.0,57270.0,1278.0,Census Tract 8342; Cook County; Illinois,17,31,834200,17031834200
6186.0,52973.0,1245.0,Census Tract 8343; Cook County; Illinois,17,31,834300,17031834300
4263.0,33768.0,835.0,Census Tract 8344; Cook County; Illinois,17,31,834400,17031834400
1572.0,48393.0,561.0,Census Tract 8345; Cook County; Illinois,17,31,834500,17031834500
1825.0,26304.0,727.0,Census Tract 8346; Cook County; Illinois,17,31,834600,17031834600
1344.0,34250.0,396.0,Census Tract 8347; Cook County; Illinois,17,31,834700,17031834700
1683.0,20771.0,523.0,Census Tract 8348; Cook County; Illinois,17,31,834800,17031834800
905.0,18500.0,402.0,Census Tract 8349; Cook County; Illinois,17,31,834900,17031834900
5549.0,33857.0,1508.0,Census Tract 8350; Cook County; Illinois,17,31,835000,17031835000
4666.0,47049.0,938.0,Census Tract 8351; Cook County; Illinois,17,31,835100,17031835100
2276.0,79875.0,123.0,Census Tract 8352; Cook County; Illinois,17,31,835200,17031835200
1393.0,18304.0,661.0,Census Tract 8355; Cook County; Illinois,17,31,835500,17031835500
749.0,13438.0,464.0,Census Tract 8356; Cook County; Illinois,17,31,835600,17031835600
1852.0,79868.0,328.0,Census Tract 8358; Cook County; Illinois,17,31,835800,17031835800
3022.0,77292.0,744.0,Census Tract 8360; Cook County; Illinois,17,31,836000,17031836000
1827.0,20948.0,812.0,Census Tract 8361; Cook County; Illinois,17,31,836100,17031836100
1709.0,146250.0,31.0,Census Tract 8362; Cook County; Illinois,17,31,836200,17031836200
1744.0,64722.0,478.0,Census Tract 8363; Cook County; Illinois,17,31,836300,17031836300
3783.0,24764.0,1203.0,Census Tract 8364; Cook County; Illinois,17,31,836400,17031836400
1522.0,30944.0,373.0,Census Tract 8365; Cook County; Illinois,17,31,836500,17031836500
2275.0,80763.0,128.0,Census Tract 8366; Cook County; Illinois,17,31,836600,17031836600
2507.0,51434.0,426.0,Census Tract 8367; Cook County; Illinois,17,31,836700,17031836700
2635.0,19453.0,1685.0,Census Tract 8368; Cook County; Illinois,17,31,836800,17031836800
1994.0,25650.0,1507.0,Census Tract 8369; Cook County; Illinois,17,31,836900,17031836900
1843.0,41023.0,492.0,Census Tract 8370; Cook County; Illinois,17,31,837000,17031837000
1515.0,48880.0,357.0,Census Tract 8371; Cook County; Illinois,17,31,837100,17031837100
2515.0,18949.0,1186.0,Census Tract 8373; Cook County; Illinois,17,31,837300,17031837300
2186.0,51250.0,840.0,Census Tract 8374; Cook County; Illinois,17,31,837400,17031837400
2875.0,58681.0,881.0,Census Tract 8378; Cook County; Illinois,17,31,837800,17031837800
2671.0,26673.0,890.0,Census Tract 8380; Cook County; Illinois,17,31,838000,17031838000
1501.0,26000.0,558.0,Census Tract 8381; Cook County; Illinois,17,31,838100,17031838100
1834.0,83929.0,123.0,Census Tract 8382; Cook County; Illinois,17,31,838200,17031838200
2483.0,112381.0,233.0,Census Tract 8383; Cook County; Illinois,17,31,838300,17031838300
1518.0,18537.0,483.0,Census Tract 8386; Cook County; Illinois,17,31,838600,17031838600
3737.0,21834.0,1687.0,Census Tract 8387; Cook County; Illinois,17,31,838700,17031838700
3225.0,29120.0,1189.0,Census Tract 8388; Cook County; Illinois,17,31,838800,17031838800
10190.0,110306.0,1561.0,Census Tract 8390; Cook County; Illinois,17,31,839000,17031839000
8227.0,122978.0,456.0,Census Tract 8391; Cook County; Illinois,17,31,839100,17031839100
2375.0,43090.0,663.0,Census Tract 8392; Cook County; Illinois,17,31,839200,17031839200
1804.0,,292.0,Census Tract 8395; Cook County; Illinois,17,31,839500,17031839500
1965.0,65062.0,457.0,Census Tract 8396; Cook County; Illinois,17,31,839600,17031839600
4753.0,83498.0,447.0,Census Tract 8397; Cook County; Illinois,17,31,839700,17031839700
2662.0,77560.0,470.0,Census Tract 8398; Cook County; Illinois,17,31,839800,17031839800
4558.0,100217.0,377.0,Census Tract 8399; Cook County; Illinois,17,31,839900,17031839900
2651.0,105481.0,468.0,Census Tract 8400; Cook County; Illinois,17,31,840000,17031840000
2880.0,66765.0,293.0,Census Tract 8401; Cook County; Illinois,17,31,840100,17031840100
2198.0,41359.0,638.0,Census Tract 8402; Cook County; Illinois,17,31,840200,17031840200
3646.0,65909.0,444.0,Census Tract 8403; Cook County; Illinois,17,31,840300,17031840300
3434.0,71667.0,401.0,Census Tract 8404; Cook County; Illinois,17,31,840400,17031840400
3930.0,97727.0,252.0,Census Tract 8407; Cook County; Illinois,17,31,840700,17031840700
3258.0,45326.0,1011.0,Census Tract 8408; Cook County; Illinois,17,31,840800,17031840800
1148.0,103750.0,226.0,Census Tract 8410; Cook County; Illinois,17,31,841000,17031841000
6990.0,48542.0,899.0,Census Tract 8411; Cook County; Illinois,17,31,841100,17031841100
4414.0,60498.0,565.0,Census Tract 8412; Cook County; Illinois,17,31,841200,17031841200
4317.0,79744.0,478.0,Census Tract 8413; Cook County; Illinois,17,31,841300,17031841300
1909.0,26950.0,876.0,Census Tract 8415; Cook County; Illinois,17,31,841500,17031841500
1137.0,24663.0,314.0,Census Tract 8417; Cook County; Illinois,17,31,841700,17031841700
2330.0,45294.0,678.0,Census Tract 8418; Cook County; Illinois,17,31,841800,17031841800
5983.0,131803.0,573.0,Census Tract 8419; Cook County; Illinois,17,31,841900,17031841900
2794.0,116875.0,219.0,Census Tract 8420; Cook County; Illinois,17,31,842000,17031842000
7110.0,50907.0,1529.0,Census Tract 8421; Cook County; Illinois,17,31,842100,17031842100
3602.0,102036.0,193.0,Census Tract 8422; Cook County; Illinois,17,31,842200,17031842200
3672.0,167407.0,394.0,Census Tract 8423; Cook County; Illinois,17,31,842300,17031842300
3207.0,72616.0,416.0,Census Tract 8424; Cook County; Illinois,17,31,842400,17031842400
2449.0,27955.0,1006.0,Census Tract 8425; Cook County; Illinois,17,31,842500,17031842500
4540.0,90521.0,873.0,Census Tract 8426; Cook County; Illinois,17,31,842600,17031842600
6069.0,49020.0,1393.0,Census Tract 8428; Cook County; Illinois,17,31,842800,17031842800
3216.0,19304.0,1961.0,Census Tract 8429; Cook County; Illinois,17,31,842900,17031842900
2399.0,23587.0,1069.0,Census Tract 8430; Cook County; Illinois,17,31,843000,17031843000
1564.0,46659.0,612.0,Census Tract 8431; Cook County; Illinois,17,31,843100,17031843100
2348.0,66172.0,419.0,Census Tract 8432; Cook County; Illinois,17,31,843200,17031843200
1572.0,41250.0,588.0,Census Tract 8433; Cook County; Illinois,17,31,843300,17031843300
1209.0,32404.0,268.0,Census Tract 8434; Cook County; Illinois,17,31,843400,17031843400
9398.0,52875.0,258.0,Census Tract 8435; Cook County; Illinois,17,31,843500,17031843500
2966.0,55250.0,565.0,Census Tract 8436; Cook County; Illinois,17,31,843600,17031843600
2453.0,191384.0,175.0,Census Tract 8437; Cook County; Illinois,17,31,843700,17031843700
1479.0,32095.0,281.0,Census Tract 8438; Cook County; Illinois,17,31,843800,17031843800
3700.0,56926.0,1107.0,Census Tract 8439; Cook County; Illinois,17,31,843900,17031843900
2275.0,54565.0,593.0,Census Tract 8446; Cook County; Illinois,17,31,844600,17031844600
1753.0,51298.0,449.0,Census Tract 8447; Cook County; Illinois,17,31,844700,17031844700
,,0.0,Census Tract 9800; Cook County; Illinois,17,31,980000,17031980000
,,0.0,Census Tract 9801; Cook County; Illinois,17,31,980100,17031980100
,,0.0,Census Tract 9900; Cook County; Illinois,17,31,990000,17031990000
